time,latitude,longitude,mag
1997-12-31T17:09:21.580Z,47.201,-92.918,3.2
1997-12-31T13:33:58.900Z,34.55,-106.15,3.4
1997-12-31T13:32:06.600Z,34.55,-106.15,3.5
1997-12-31T13:28:30.050Z,34.533,-106.154,3.5
1997-12-31T13:22:55.610Z,33.199,-115.607,2.61
1997-12-31T13:16:37.440Z,33.2,-115.614,2.54
1997-12-31T13:14:17.410Z,33.195,-115.609,2.52
1997-12-31T13:10:23.540Z,33.198,-115.607,2.76
1997-12-31T13:05:46.280Z,33.193,-115.61,3.1
1997-12-31T13:04:47.380Z,33.201,-115.612,2.61
1997-12-31T12:22:45.060Z,33.192,-115.608,4.07
1997-12-31T07:27:22.790Z,36.7963333,-121.5156667,2.91
1997-12-31T03:21:34.870Z,40.4456667,-124.4591667,2.74
1997-12-31T02:30:52.090Z,35.6748333,-120.759,2.91
1997-12-30T19:18:34.730Z,43.964,-105.196,2.7
1997-12-30T19:15:27.450Z,38.7861667,-122.7548333,2.53
1997-12-30T17:10:35.560Z,36.9361667,-121.682,3.2
1997-12-30T06:16:32.040Z,37.64,-118.9408333,2.53
1997-12-30T05:43:33.570Z,31.985,-115.771,2.68
1997-12-30T03:37:57.870Z,40.8543333,-123.6721667,3.28
1997-12-30T00:08:37.280Z,45.931,-111.478,3
1997-12-29T23:53:23.190Z,37.6438333,-118.8596667,2.6
1997-12-29T23:35:51.770Z,37.6428333,-118.8591667,2.51
1997-12-29T23:31:39.310Z,37.6423333,-118.8598333,2.76
1997-12-29T23:28:51.740Z,37.5921667,-118.9138333,2.7
1997-12-29T23:22:48.520Z,37.6055,-118.9071667,2.58
1997-12-29T21:42:52.630Z,37.6043333,-118.908,3.05
1997-12-29T20:36:45.020Z,37.6068333,-118.9088333,2.67
1997-12-29T20:02:32.690Z,37.6023333,-118.9128333,4.1
1997-12-29T15:29:52.540Z,40.4805,-124.7311667,3.06
1997-12-29T15:03:49.730Z,40.6258333,-123.631,2.6
1997-12-29T13:53:56.970Z,32.617,-115.323,2.64
1997-12-29T13:34:16.060Z,40.4801667,-124.7238333,2.75
1997-12-29T13:23:39.710Z,35.92,-118.022,2.5
1997-12-29T05:22:11.340Z,37.3461667,-121.7111667,2.5
1997-12-28T20:20:54.450Z,37.6345,-118.8758333,2.76
